"_golden","jobname","morepc_gold","morepc_gold_reason","rownum","s0_coordinates","s0_hash","s0_iteration","s0_mix","s0_name","s0_simple.grainlength","s0_simple.maxdist","s1_coordinates","s1_hash","s1_iteration","s1_mix","s1_name","s1_simple.grainlength","s1_simple.maxdist"
"","tune-simple-study-2-1-intracoord","","","267","0.44_0.44_0.11","dacc36fc3c083af6acde9efb6befbafb","03","simple","mp3/mix-simple-coordinates-0.44_0.44_0.11-simple.grainlength-0.50_1.00-iteration-03-simple.maxdist-30.mp3","0.50_1.00","30","0.44_0.44_0.11","8879a1c290ec8d71a55e8f93255fabaa","01","simple","mp3/mix-simple-coordinates-0.44_0.44_0.11-simple.grainlength-1.00_2.00-iteration-01-simple.maxdist-15.mp3","1.00_2.00","15"
"","tune-simple-study-2-1-intracoord","","","268","0.44_0.44_0.11","a2f2a0f4961dcff6929fc9fbd5da5005","01","simple","mp3/mix-simple-coordinates-0.44_0.44_0.11-simple.grainlength-1.00_2.00-iteration-01-simple.maxdist-5.mp3","1.00_2.00","5","0.44_0.44_0.11","dacc36fc3c083af6acde9efb6befbafb","03","simple","mp3/mix-simple-coordinates-0.44_0.44_0.11-simple.grainlength-0.50_1.00-iteration-03-simple.maxdist-30.mp3","0.50_1.00","30"
"","tune-simple-study-2-1-intracoord","","","269","0.44_0.44_0.11","16c6a954b06ce27c2534a0a0cccba2c6","04","simple","mp3/mix-simple-coordinates-0.44_0.44_0.11-simple.grainlength-1.00_2.00-iteration-04-simple.maxdist-30.mp3","1.00_2.00","30","0.44_0.44_0.11","dacc36fc3c083af6acde9efb6befbafb","03","simple","mp3/mix-simple-coordinates-0.44_0.44_0.11-simple.grainlength-0.50_1.00-iteration-03-simple.maxdist-30.mp3","0.50_1.00","30"
"","tune-simple-study-2-1-intracoord","","","270","0.44_0.44_0.11","06c4750b6e007553891cccec2ffe0267","00","simple","mp3/mix-simple-coordinates-0.44_0.44_0.11-simple.grainlength-2.00_4.00-iteration-00-simple.maxdist-30.mp3","2.00_4.00","30","0.44_0.44_0.11","dacc36fc3c083af6acde9efb6befbafb","03","simple","mp3/mix-simple-coordinates-0.44_0.44_0.11-simple.grainlength-0.50_1.00-iteration-03-simple.maxdist-30.mp3","0.50_1.00","30"
"","tune-simple-study-2-1-intracoord","","","271","0.44_0.44_0.11","f1dc33a6d1913034edb2d972c35924a2","02","simple","mp3/mix-simple-coordinates-0.44_0.44_0.11-simple.grainlength-2.00_4.00-iteration-02-simple.maxdist-5.mp3","2.00_4.00","5","0.44_0.44_0.11","dacc36fc3c083af6acde9efb6befbafb","03","simple","mp3/mix-simple-coordinates-0.44_0.44_0.11-simple.grainlength-0.50_1.00-iteration-03-simple.maxdist-30.mp3","0.50_1.00","30"
"","tune-simple-study-2-1-intracoord","","","272","0.44_0.44_0.11","67b337ed141beebb31c9058914e5d870","03","simple","mp3/mix-simple-coordinates-0.44_0.44_0.11-simple.grainlength-2.00_4.00-iteration-03-simple.maxdist-15.mp3","2.00_4.00","15","0.44_0.44_0.11","dacc36fc3c083af6acde9efb6befbafb","03","simple","mp3/mix-simple-coordinates-0.44_0.44_0.11-simple.grainlength-0.50_1.00-iteration-03-simple.maxdist-30.mp3","0.50_1.00","30"
"","tune-simple-study-2-1-intracoord","","","273","0.44_0.44_0.11","8879a1c290ec8d71a55e8f93255fabaa","01","simple","mp3/mix-simple-coordinates-0.44_0.44_0.11-simple.grainlength-1.00_2.00-iteration-01-simple.maxdist-15.mp3","1.00_2.00","15","0.44_0.44_0.11","a2f2a0f4961dcff6929fc9fbd5da5005","01","simple","mp3/mix-simple-coordinates-0.44_0.44_0.11-simple.grainlength-1.00_2.00-iteration-01-simple.maxdist-5.mp3","1.00_2.00","5"
"","tune-simple-study-2-1-intracoord","","","274","0.44_0.44_0.11","16c6a954b06ce27c2534a0a0cccba2c6","04","simple","mp3/mix-simple-coordinates-0.44_0.44_0.11-simple.grainlength-1.00_2.00-iteration-04-simple.maxdist-30.mp3","1.00_2.00","30","0.44_0.44_0.11","8879a1c290ec8d71a55e8f93255fabaa","01","simple","mp3/mix-simple-coordinates-0.44_0.44_0.11-simple.grainlength-1.00_2.00-iteration-01-simple.maxdist-15.mp3","1.00_2.00","15"
"","tune-simple-study-2-1-intracoord","","","275","0.44_0.44_0.11","06c4750b6e007553891cccec2ffe0267","00","simple","mp3/mix-simple-coordinates-0.44_0.44_0.11-simple.grainlength-2.00_4.00-iteration-00-simple.maxdist-30.mp3","2.00_4.00","30","0.44_0.44_0.11","8879a1c290ec8d71a55e8f93255fabaa","01","simple","mp3/mix-simple-coordinates-0.44_0.44_0.11-simple.grainlength-1.00_2.00-iteration-01-simple.maxdist-15.mp3","1.00_2.00","15"
"","tune-simple-study-2-1-intracoord","","","276","0.44_0.44_0.11","8879a1c290ec8d71a55e8f93255fabaa","01","simple","mp3/mix-simple-coordinates-0.44_0.44_0.11-simple.grainlength-1.00_2.00-iteration-01-simple.maxdist-15.mp3","1.00_2.00","15","0.44_0.44_0.11","f1dc33a6d1913034edb2d972c35924a2","02","simple","mp3/mix-simple-coordinates-0.44_0.44_0.11-simple.grainlength-2.00_4.00-iteration-02-simple.maxdist-5.mp3","2.00_4.00","5"
"","tune-simple-study-2-1-intracoord","","","277","0.44_0.44_0.11","67b337ed141beebb31c9058914e5d870","03","simple","mp3/mix-simple-coordinates-0.44_0.44_0.11-simple.grainlength-2.00_4.00-iteration-03-simple.maxdist-15.mp3","2.00_4.00","15","0.44_0.44_0.11","8879a1c290ec8d71a55e8f93255fabaa","01","simple","mp3/mix-simple-coordinates-0.44_0.44_0.11-simple.grainlength-1.00_2.00-iteration-01-simple.maxdist-15.mp3","1.00_2.00","15"
"","tune-simple-study-2-1-intracoord","","","278","0.44_0.44_0.11","16c6a954b06ce27c2534a0a0cccba2c6","04","simple","mp3/mix-simple-coordinates-0.44_0.44_0.11-simple.grainlength-1.00_2.00-iteration-04-simple.maxdist-30.mp3","1.00_2.00","30","0.44_0.44_0.11","a2f2a0f4961dcff6929fc9fbd5da5005","01","simple","mp3/mix-simple-coordinates-0.44_0.44_0.11-simple.grainlength-1.00_2.00-iteration-01-simple.maxdist-5.mp3","1.00_2.00","5"
"","tune-simple-study-2-1-intracoord","","","279","0.44_0.44_0.11","a2f2a0f4961dcff6929fc9fbd5da5005","01","simple","mp3/mix-simple-coordinates-0.44_0.44_0.11-simple.grainlength-1.00_2.00-iteration-01-simple.maxdist-5.mp3","1.00_2.00","5","0.44_0.44_0.11","06c4750b6e007553891cccec2ffe0267","00","simple","mp3/mix-simple-coordinates-0.44_0.44_0.11-simple.grainlength-2.00_4.00-iteration-00-simple.maxdist-30.mp3","2.00_4.00","30"
"","tune-simple-study-2-1-intracoord","","","280","0.44_0.44_0.11","f1dc33a6d1913034edb2d972c35924a2","02","simple","mp3/mix-simple-coordinates-0.44_0.44_0.11-simple.grainlength-2.00_4.00-iteration-02-simple.maxdist-5.mp3","2.00_4.00","5","0.44_0.44_0.11","a2f2a0f4961dcff6929fc9fbd5da5005","01","simple","mp3/mix-simple-coordinates-0.44_0.44_0.11-simple.grainlength-1.00_2.00-iteration-01-simple.maxdist-5.mp3","1.00_2.00","5"
"","tune-simple-study-2-1-intracoord","","","281","0.44_0.44_0.11","a2f2a0f4961dcff6929fc9fbd5da5005","01","simple","mp3/mix-simple-coordinates-0.44_0.44_0.11-simple.grainlength-1.00_2.00-iteration-01-simple.maxdist-5.mp3","1.00_2.00","5","0.44_0.44_0.11","67b337ed141beebb31c9058914e5d870","03","simple","mp3/mix-simple-coordinates-0.44_0.44_0.11-simple.grainlength-2.00_4.00-iteration-03-simple.maxdist-15.mp3","2.00_4.00","15"
"","tune-simple-study-2-1-intracoord","","","282","0.44_0.44_0.11","06c4750b6e007553891cccec2ffe0267","00","simple","mp3/mix-simple-coordinates-0.44_0.44_0.11-simple.grainlength-2.00_4.00-iteration-00-simple.maxdist-30.mp3","2.00_4.00","30","0.44_0.44_0.11","16c6a954b06ce27c2534a0a0cccba2c6","04","simple","mp3/mix-simple-coordinates-0.44_0.44_0.11-simple.grainlength-1.00_2.00-iteration-04-simple.maxdist-30.mp3","1.00_2.00","30"
"","tune-simple-study-2-1-intracoord","","","283","0.44_0.44_0.11","16c6a954b06ce27c2534a0a0cccba2c6","04","simple","mp3/mix-simple-coordinates-0.44_0.44_0.11-simple.grainlength-1.00_2.00-iteration-04-simple.maxdist-30.mp3","1.00_2.00","30","0.44_0.44_0.11","f1dc33a6d1913034edb2d972c35924a2","02","simple","mp3/mix-simple-coordinates-0.44_0.44_0.11-simple.grainlength-2.00_4.00-iteration-02-simple.maxdist-5.mp3","2.00_4.00","5"
"","tune-simple-study-2-1-intracoord","","","284","0.44_0.44_0.11","67b337ed141beebb31c9058914e5d870","03","simple","mp3/mix-simple-coordinates-0.44_0.44_0.11-simple.grainlength-2.00_4.00-iteration-03-simple.maxdist-15.mp3","2.00_4.00","15","0.44_0.44_0.11","16c6a954b06ce27c2534a0a0cccba2c6","04","simple","mp3/mix-simple-coordinates-0.44_0.44_0.11-simple.grainlength-1.00_2.00-iteration-04-simple.maxdist-30.mp3","1.00_2.00","30"
"","tune-simple-study-2-1-intracoord","","","285","0.44_0.44_0.11","06c4750b6e007553891cccec2ffe0267","00","simple","mp3/mix-simple-coordinates-0.44_0.44_0.11-simple.grainlength-2.00_4.00-iteration-00-simple.maxdist-30.mp3","2.00_4.00","30","0.44_0.44_0.11","f1dc33a6d1913034edb2d972c35924a2","02","simple","mp3/mix-simple-coordinates-0.44_0.44_0.11-simple.grainlength-2.00_4.00-iteration-02-simple.maxdist-5.mp3","2.00_4.00","5"
"","tune-simple-study-2-1-intracoord","","","286","0.44_0.44_0.11","06c4750b6e007553891cccec2ffe0267","00","simple","mp3/mix-simple-coordinates-0.44_0.44_0.11-simple.grainlength-2.00_4.00-iteration-00-simple.maxdist-30.mp3","2.00_4.00","30","0.44_0.44_0.11","67b337ed141beebb31c9058914e5d870","03","simple","mp3/mix-simple-coordinates-0.44_0.44_0.11-simple.grainlength-2.00_4.00-iteration-03-simple.maxdist-15.mp3","2.00_4.00","15"
"","tune-simple-study-2-1-intracoord","","","287","0.44_0.44_0.11","67b337ed141beebb31c9058914e5d870","03","simple","mp3/mix-simple-coordinates-0.44_0.44_0.11-simple.grainlength-2.00_4.00-iteration-03-simple.maxdist-15.mp3","2.00_4.00","15","0.44_0.44_0.11","f1dc33a6d1913034edb2d972c35924a2","02","simple","mp3/mix-simple-coordinates-0.44_0.44_0.11-simple.grainlength-2.00_4.00-iteration-02-simple.maxdist-5.mp3","2.00_4.00","5"
"","tune-simple-study-2-1-intracoord","","","288","0.67_0.17_0.17","1a821d3e4ec895d6cfd6a74f796f4e29","01","simple","mp3/mix-simple-coordinates-0.67_0.17_0.17-simple.grainlength-0.50_1.00-iteration-01-simple.maxdist-30.mp3","0.50_1.00","30","0.67_0.17_0.17","8ea513631d294951fd0d21ed7ae57ea7","01","simple","mp3/mix-simple-coordinates-0.67_0.17_0.17-simple.grainlength-0.50_1.00-iteration-01-simple.maxdist-5.mp3","0.50_1.00","5"
"","tune-simple-study-2-1-intracoord","","","289","0.67_0.17_0.17","2376f3da3e2046dac72429b0422a687a","03","simple","mp3/mix-simple-coordinates-0.67_0.17_0.17-simple.grainlength-0.50_1.00-iteration-03-simple.maxdist-15.mp3","0.50_1.00","15","0.67_0.17_0.17","1a821d3e4ec895d6cfd6a74f796f4e29","01","simple","mp3/mix-simple-coordinates-0.67_0.17_0.17-simple.grainlength-0.50_1.00-iteration-01-simple.maxdist-30.mp3","0.50_1.00","30"
"","tune-simple-study-2-1-intracoord","","","290","0.67_0.17_0.17","3d5dc737b49231c3b8366a47c9a6eae6","02","simple","mp3/mix-simple-coordinates-0.67_0.17_0.17-simple.grainlength-1.00_2.00-iteration-02-simple.maxdist-15.mp3","1.00_2.00","15","0.67_0.17_0.17","1a821d3e4ec895d6cfd6a74f796f4e29","01","simple","mp3/mix-simple-coordinates-0.67_0.17_0.17-simple.grainlength-0.50_1.00-iteration-01-simple.maxdist-30.mp3","0.50_1.00","30"
"","tune-simple-study-2-1-intracoord","","","291","0.67_0.17_0.17","9250ab45987febf76ff5d621e5cc240a","03","simple","mp3/mix-simple-coordinates-0.67_0.17_0.17-simple.grainlength-1.00_2.00-iteration-03-simple.maxdist-30.mp3","1.00_2.00","30","0.67_0.17_0.17","1a821d3e4ec895d6cfd6a74f796f4e29","01","simple","mp3/mix-simple-coordinates-0.67_0.17_0.17-simple.grainlength-0.50_1.00-iteration-01-simple.maxdist-30.mp3","0.50_1.00","30"
"","tune-simple-study-2-1-intracoord","","","292","0.67_0.17_0.17","eacb5aaf67b693a6e4cd2be4d2f22c1d","04","simple","mp3/mix-simple-coordinates-0.67_0.17_0.17-simple.grainlength-1.00_2.00-iteration-04-simple.maxdist-5.mp3","1.00_2.00","5","0.67_0.17_0.17","1a821d3e4ec895d6cfd6a74f796f4e29","01","simple","mp3/mix-simple-coordinates-0.67_0.17_0.17-simple.grainlength-0.50_1.00-iteration-01-simple.maxdist-30.mp3","0.50_1.00","30"
"","tune-simple-study-2-1-intracoord","","","293","0.67_0.17_0.17","3d424bc09e18010939ba3c0016ce3942","01","simple","mp3/mix-simple-coordinates-0.67_0.17_0.17-simple.grainlength-2.00_4.00-iteration-01-simple.maxdist-30.mp3","2.00_4.00","30","0.67_0.17_0.17","1a821d3e4ec895d6cfd6a74f796f4e29","01","simple","mp3/mix-simple-coordinates-0.67_0.17_0.17-simple.grainlength-0.50_1.00-iteration-01-simple.maxdist-30.mp3","0.50_1.00","30"
"","tune-simple-study-2-1-intracoord","","","294","0.67_0.17_0.17","e1676801178ed4b862558859c7c4435e","03","simple","mp3/mix-simple-coordinates-0.67_0.17_0.17-simple.grainlength-2.00_4.00-iteration-03-simple.maxdist-15.mp3","2.00_4.00","15","0.67_0.17_0.17","1a821d3e4ec895d6cfd6a74f796f4e29","01","simple","mp3/mix-simple-coordinates-0.67_0.17_0.17-simple.grainlength-0.50_1.00-iteration-01-simple.maxdist-30.mp3","0.50_1.00","30"
"","tune-simple-study-2-1-intracoord","","","295","0.67_0.17_0.17","7fa35f14d67eca11eef68dc535f31102","04","simple","mp3/mix-simple-coordinates-0.67_0.17_0.17-simple.grainlength-2.00_4.00-iteration-04-simple.maxdist-5.mp3","2.00_4.00","5","0.67_0.17_0.17","1a821d3e4ec895d6cfd6a74f796f4e29","01","simple","mp3/mix-simple-coordinates-0.67_0.17_0.17-simple.grainlength-0.50_1.00-iteration-01-simple.maxdist-30.mp3","0.50_1.00","30"
"","tune-simple-study-2-1-intracoord","","","296","0.67_0.17_0.17","2376f3da3e2046dac72429b0422a687a","03","simple","mp3/mix-simple-coordinates-0.67_0.17_0.17-simple.grainlength-0.50_1.00-iteration-03-simple.maxdist-15.mp3","0.50_1.00","15","0.67_0.17_0.17","8ea513631d294951fd0d21ed7ae57ea7","01","simple","mp3/mix-simple-coordinates-0.67_0.17_0.17-simple.grainlength-0.50_1.00-iteration-01-simple.maxdist-5.mp3","0.50_1.00","5"
"","tune-simple-study-2-1-intracoord","","","297","0.67_0.17_0.17","8ea513631d294951fd0d21ed7ae57ea7","01","simple","mp3/mix-simple-coordinates-0.67_0.17_0.17-simple.grainlength-0.50_1.00-iteration-01-simple.maxdist-5.mp3","0.50_1.00","5","0.67_0.17_0.17","3d5dc737b49231c3b8366a47c9a6eae6","02","simple","mp3/mix-simple-coordinates-0.67_0.17_0.17-simple.grainlength-1.00_2.00-iteration-02-simple.maxdist-15.mp3","1.00_2.00","15"
"","tune-simple-study-2-1-intracoord","","","298","0.67_0.17_0.17","8ea513631d294951fd0d21ed7ae57ea7","01","simple","mp3/mix-simple-coordinates-0.67_0.17_0.17-simple.grainlength-0.50_1.00-iteration-01-simple.maxdist-5.mp3","0.50_1.00","5","0.67_0.17_0.17","9250ab45987febf76ff5d621e5cc240a","03","simple","mp3/mix-simple-coordinates-0.67_0.17_0.17-simple.grainlength-1.00_2.00-iteration-03-simple.maxdist-30.mp3","1.00_2.00","30"
"","tune-simple-study-2-1-intracoord","","","299","0.67_0.17_0.17","eacb5aaf67b693a6e4cd2be4d2f22c1d","04","simple","mp3/mix-simple-coordinates-0.67_0.17_0.17-simple.grainlength-1.00_2.00-iteration-04-simple.maxdist-5.mp3","1.00_2.00","5","0.67_0.17_0.17","8ea513631d294951fd0d21ed7ae57ea7","01","simple","mp3/mix-simple-coordinates-0.67_0.17_0.17-simple.grainlength-0.50_1.00-iteration-01-simple.maxdist-5.mp3","0.50_1.00","5"
"","tune-simple-study-2-1-intracoord","","","300","0.67_0.17_0.17","8ea513631d294951fd0d21ed7ae57ea7","01","simple","mp3/mix-simple-coordinates-0.67_0.17_0.17-simple.grainlength-0.50_1.00-iteration-01-simple.maxdist-5.mp3","0.50_1.00","5","0.67_0.17_0.17","3d424bc09e18010939ba3c0016ce3942","01","simple","mp3/mix-simple-coordinates-0.67_0.17_0.17-simple.grainlength-2.00_4.00-iteration-01-simple.maxdist-30.mp3","2.00_4.00","30"
"","tune-simple-study-2-1-intracoord","","","301","0.67_0.17_0.17","8ea513631d294951fd0d21ed7ae57ea7","01","simple","mp3/mix-simple-coordinates-0.67_0.17_0.17-simple.grainlength-0.50_1.00-iteration-01-simple.maxdist-5.mp3","0.50_1.00","5","0.67_0.17_0.17","e1676801178ed4b862558859c7c4435e","03","simple","mp3/mix-simple-coordinates-0.67_0.17_0.17-simple.grainlength-2.00_4.00-iteration-03-simple.maxdist-15.mp3","2.00_4.00","15"
"","tune-simple-study-2-1-intracoord","","","302","0.67_0.17_0.17","7fa35f14d67eca11eef68dc535f31102","04","simple","mp3/mix-simple-coordinates-0.67_0.17_0.17-simple.grainlength-2.00_4.00-iteration-04-simple.maxdist-5.mp3","2.00_4.00","5","0.67_0.17_0.17","8ea513631d294951fd0d21ed7ae57ea7","01","simple","mp3/mix-simple-coordinates-0.67_0.17_0.17-simple.grainlength-0.50_1.00-iteration-01-simple.maxdist-5.mp3","0.50_1.00","5"
"","tune-simple-study-2-1-intracoord","","","303","0.67_0.17_0.17","2376f3da3e2046dac72429b0422a687a","03","simple","mp3/mix-simple-coordinates-0.67_0.17_0.17-simple.grainlength-0.50_1.00-iteration-03-simple.maxdist-15.mp3","0.50_1.00","15","0.67_0.17_0.17","3d5dc737b49231c3b8366a47c9a6eae6","02","simple","mp3/mix-simple-coordinates-0.67_0.17_0.17-simple.grainlength-1.00_2.00-iteration-02-simple.maxdist-15.mp3","1.00_2.00","15"
"","tune-simple-study-2-1-intracoord","","","304","0.67_0.17_0.17","2376f3da3e2046dac72429b0422a687a","03","simple","mp3/mix-simple-coordinates-0.67_0.17_0.17-simple.grainlength-0.50_1.00-iteration-03-simple.maxdist-15.mp3","0.50_1.00","15","0.67_0.17_0.17","9250ab45987febf76ff5d621e5cc240a","03","simple","mp3/mix-simple-coordinates-0.67_0.17_0.17-simple.grainlength-1.00_2.00-iteration-03-simple.maxdist-30.mp3","1.00_2.00","30"
"","tune-simple-study-2-1-intracoord","","","305","0.67_0.17_0.17","2376f3da3e2046dac72429b0422a687a","03","simple","mp3/mix-simple-coordinates-0.67_0.17_0.17-simple.grainlength-0.50_1.00-iteration-03-simple.maxdist-15.mp3","0.50_1.00","15","0.67_0.17_0.17","eacb5aaf67b693a6e4cd2be4d2f22c1d","04","simple","mp3/mix-simple-coordinates-0.67_0.17_0.17-simple.grainlength-1.00_2.00-iteration-04-simple.maxdist-5.mp3","1.00_2.00","5"
"","tune-simple-study-2-1-intracoord","","","306","0.67_0.17_0.17","3d424bc09e18010939ba3c0016ce3942","01","simple","mp3/mix-simple-coordinates-0.67_0.17_0.17-simple.grainlength-2.00_4.00-iteration-01-simple.maxdist-30.mp3","2.00_4.00","30","0.67_0.17_0.17","2376f3da3e2046dac72429b0422a687a","03","simple","mp3/mix-simple-coordinates-0.67_0.17_0.17-simple.grainlength-0.50_1.00-iteration-03-simple.maxdist-15.mp3","0.50_1.00","15"
"","tune-simple-study-2-1-intracoord","","","307","0.67_0.17_0.17","e1676801178ed4b862558859c7c4435e","03","simple","mp3/mix-simple-coordinates-0.67_0.17_0.17-simple.grainlength-2.00_4.00-iteration-03-simple.maxdist-15.mp3","2.00_4.00","15","0.67_0.17_0.17","2376f3da3e2046dac72429b0422a687a","03","simple","mp3/mix-simple-coordinates-0.67_0.17_0.17-simple.grainlength-0.50_1.00-iteration-03-simple.maxdist-15.mp3","0.50_1.00","15"
"","tune-simple-study-2-1-intracoord","","","308","0.67_0.17_0.17","2376f3da3e2046dac72429b0422a687a","03","simple","mp3/mix-simple-coordinates-0.67_0.17_0.17-simple.grainlength-0.50_1.00-iteration-03-simple.maxdist-15.mp3","0.50_1.00","15","0.67_0.17_0.17","7fa35f14d67eca11eef68dc535f31102","04","simple","mp3/mix-simple-coordinates-0.67_0.17_0.17-simple.grainlength-2.00_4.00-iteration-04-simple.maxdist-5.mp3","2.00_4.00","5"
"","tune-simple-study-2-1-intracoord","","","309","0.67_0.17_0.17","3d5dc737b49231c3b8366a47c9a6eae6","02","simple","mp3/mix-simple-coordinates-0.67_0.17_0.17-simple.grainlength-1.00_2.00-iteration-02-simple.maxdist-15.mp3","1.00_2.00","15","0.67_0.17_0.17","9250ab45987febf76ff5d621e5cc240a","03","simple","mp3/mix-simple-coordinates-0.67_0.17_0.17-simple.grainlength-1.00_2.00-iteration-03-simple.maxdist-30.mp3","1.00_2.00","30"
"","tune-simple-study-2-1-intracoord","","","310","0.67_0.17_0.17","eacb5aaf67b693a6e4cd2be4d2f22c1d","04","simple","mp3/mix-simple-coordinates-0.67_0.17_0.17-simple.grainlength-1.00_2.00-iteration-04-simple.maxdist-5.mp3","1.00_2.00","5","0.67_0.17_0.17","3d5dc737b49231c3b8366a47c9a6eae6","02","simple","mp3/mix-simple-coordinates-0.67_0.17_0.17-simple.grainlength-1.00_2.00-iteration-02-simple.maxdist-15.mp3","1.00_2.00","15"
"","tune-simple-study-2-1-intracoord","","","311","0.67_0.17_0.17","3d5dc737b49231c3b8366a47c9a6eae6","02","simple","mp3/mix-simple-coordinates-0.67_0.17_0.17-simple.grainlength-1.00_2.00-iteration-02-simple.maxdist-15.mp3","1.00_2.00","15","0.67_0.17_0.17","3d424bc09e18010939ba3c0016ce3942","01","simple","mp3/mix-simple-coordinates-0.67_0.17_0.17-simple.grainlength-2.00_4.00-iteration-01-simple.maxdist-30.mp3","2.00_4.00","30"
"","tune-simple-study-2-1-intracoord","","","312","0.67_0.17_0.17","e1676801178ed4b862558859c7c4435e","03","simple","mp3/mix-simple-coordinates-0.67_0.17_0.17-simple.grainlength-2.00_4.00-iteration-03-simple.maxdist-15.mp3","2.00_4.00","15","0.67_0.17_0.17","3d5dc737b49231c3b8366a47c9a6eae6","02","simple","mp3/mix-simple-coordinates-0.67_0.17_0.17-simple.grainlength-1.00_2.00-iteration-02-simple.maxdist-15.mp3","1.00_2.00","15"
"","tune-simple-study-2-1-intracoord","","","313","0.67_0.17_0.17","3d5dc737b49231c3b8366a47c9a6eae6","02","simple","mp3/mix-simple-coordinates-0.67_0.17_0.17-simple.grainlength-1.00_2.00-iteration-02-simple.maxdist-15.mp3","1.00_2.00","15","0.67_0.17_0.17","7fa35f14d67eca11eef68dc535f31102","04","simple","mp3/mix-simple-coordinates-0.67_0.17_0.17-simple.grainlength-2.00_4.00-iteration-04-simple.maxdist-5.mp3","2.00_4.00","5"
"","tune-simple-study-2-1-intracoord","","","314","0.67_0.17_0.17","9250ab45987febf76ff5d621e5cc240a","03","simple","mp3/mix-simple-coordinates-0.67_0.17_0.17-simple.grainlength-1.00_2.00-iteration-03-simple.maxdist-30.mp3","1.00_2.00","30","0.67_0.17_0.17","eacb5aaf67b693a6e4cd2be4d2f22c1d","04","simple","mp3/mix-simple-coordinates-0.67_0.17_0.17-simple.grainlength-1.00_2.00-iteration-04-simple.maxdist-5.mp3","1.00_2.00","5"
"","tune-simple-study-2-1-intracoord","","","315","0.67_0.17_0.17","3d424bc09e18010939ba3c0016ce3942","01","simple","mp3/mix-simple-coordinates-0.67_0.17_0.17-simple.grainlength-2.00_4.00-iteration-01-simple.maxdist-30.mp3","2.00_4.00","30","0.67_0.17_0.17","9250ab45987febf76ff5d621e5cc240a","03","simple","mp3/mix-simple-coordinates-0.67_0.17_0.17-simple.grainlength-1.00_2.00-iteration-03-simple.maxdist-30.mp3","1.00_2.00","30"
"","tune-simple-study-2-1-intracoord","","","316","0.67_0.17_0.17","9250ab45987febf76ff5d621e5cc240a","03","simple","mp3/mix-simple-coordinates-0.67_0.17_0.17-simple.grainlength-1.00_2.00-iteration-03-simple.maxdist-30.mp3","1.00_2.00","30","0.67_0.17_0.17","e1676801178ed4b862558859c7c4435e","03","simple","mp3/mix-simple-coordinates-0.67_0.17_0.17-simple.grainlength-2.00_4.00-iteration-03-simple.maxdist-15.mp3","2.00_4.00","15"
"","tune-simple-study-2-1-intracoord","","","317","0.67_0.17_0.17","7fa35f14d67eca11eef68dc535f31102","04","simple","mp3/mix-simple-coordinates-0.67_0.17_0.17-simple.grainlength-2.00_4.00-iteration-04-simple.maxdist-5.mp3","2.00_4.00","5","0.67_0.17_0.17","9250ab45987febf76ff5d621e5cc240a","03","simple","mp3/mix-simple-coordinates-0.67_0.17_0.17-simple.grainlength-1.00_2.00-iteration-03-simple.maxdist-30.mp3","1.00_2.00","30"
"","tune-simple-study-2-1-intracoord","","","318","0.67_0.17_0.17","eacb5aaf67b693a6e4cd2be4d2f22c1d","04","simple","mp3/mix-simple-coordinates-0.67_0.17_0.17-simple.grainlength-1.00_2.00-iteration-04-simple.maxdist-5.mp3","1.00_2.00","5","0.67_0.17_0.17","3d424bc09e18010939ba3c0016ce3942","01","simple","mp3/mix-simple-coordinates-0.67_0.17_0.17-simple.grainlength-2.00_4.00-iteration-01-simple.maxdist-30.mp3","2.00_4.00","30"
"","tune-simple-study-2-1-intracoord","","","319","0.67_0.17_0.17","eacb5aaf67b693a6e4cd2be4d2f22c1d","04","simple","mp3/mix-simple-coordinates-0.67_0.17_0.17-simple.grainlength-1.00_2.00-iteration-04-simple.maxdist-5.mp3","1.00_2.00","5","0.67_0.17_0.17","e1676801178ed4b862558859c7c4435e","03","simple","mp3/mix-simple-coordinates-0.67_0.17_0.17-simple.grainlength-2.00_4.00-iteration-03-simple.maxdist-15.mp3","2.00_4.00","15"
"","tune-simple-study-2-1-intracoord","","","320","0.67_0.17_0.17","eacb5aaf67b693a6e4cd2be4d2f22c1d","04","simple","mp3/mix-simple-coordinates-0.67_0.17_0.17-simple.grainlength-1.00_2.00-iteration-04-simple.maxdist-5.mp3","1.00_2.00","5","0.67_0.17_0.17","7fa35f14d67eca11eef68dc535f31102","04","simple","mp3/mix-simple-coordinates-0.67_0.17_0.17-simple.grainlength-2.00_4.00-iteration-04-simple.maxdist-5.mp3","2.00_4.00","5"
"","tune-simple-study-2-1-intracoord","","","321","0.67_0.17_0.17","e1676801178ed4b862558859c7c4435e","03","simple","mp3/mix-simple-coordinates-0.67_0.17_0.17-simple.grainlength-2.00_4.00-iteration-03-simple.maxdist-15.mp3","2.00_4.00","15","0.67_0.17_0.17","3d424bc09e18010939ba3c0016ce3942","01","simple","mp3/mix-simple-coordinates-0.67_0.17_0.17-simple.grainlength-2.00_4.00-iteration-01-simple.maxdist-30.mp3","2.00_4.00","30"
