_unit_id,_created_at,_updated_at,_golden,jobname,rownum,s0_coordinates,s0_hash,s0_iteration,s0_mix,s0_name,s0_simplegrainlength,s0_simplemaxdist,s1_coordinates,s1_hash,s1_iteration,s1_mix,s1_name,s1_simplegrainlength,s1_simplemaxdist,morepc_gold,morepc_gold_reason
279848743,5/15/2013 16:56:26,5/15/2013 17:56:02,"",tune-simple-study-1-rank-iterations,163,0.33_0.33_0.33,19eff24d6f12fc2cf3bcfbde5d9e1efa,00,simple,mp3/mix-simple-coordinates-0.33_0.33_0.33-simple.grainlength-1.00_2.00-iteration-00-simple.maxdist-15.mp3,1.00_2.00,15,0.33_0.33_0.33,9dd56237ddbcf0bc4d2d3e9f8bc727a4,04,simple,mp3/mix-simple-coordinates-0.33_0.33_0.33-simple.grainlength-1.00_2.00-iteration-04-simple.maxdist-15.mp3,1.00_2.00,15,"",""
279848744,5/15/2013 16:56:26,5/15/2013 17:38:21,"",tune-simple-study-1-rank-iterations,164,0.33_0.33_0.33,7314b31e5903f6d57eded677a28be060,02,simple,mp3/mix-simple-coordinates-0.33_0.33_0.33-simple.grainlength-1.00_2.00-iteration-02-simple.maxdist-15.mp3,1.00_2.00,15,0.33_0.33_0.33,5c4170a2e9439598408f903a248afd61,01,simple,mp3/mix-simple-coordinates-0.33_0.33_0.33-simple.grainlength-1.00_2.00-iteration-01-simple.maxdist-15.mp3,1.00_2.00,15,"",""
279848745,5/15/2013 16:56:26,5/15/2013 17:32:30,"",tune-simple-study-1-rank-iterations,165,0.33_0.33_0.33,f79430e997645622600b9e197ac61b91,03,simple,mp3/mix-simple-coordinates-0.33_0.33_0.33-simple.grainlength-1.00_2.00-iteration-03-simple.maxdist-15.mp3,1.00_2.00,15,0.33_0.33_0.33,5c4170a2e9439598408f903a248afd61,01,simple,mp3/mix-simple-coordinates-0.33_0.33_0.33-simple.grainlength-1.00_2.00-iteration-01-simple.maxdist-15.mp3,1.00_2.00,15,"",""
279848746,5/15/2013 16:56:27,5/15/2013 17:32:04,"",tune-simple-study-1-rank-iterations,166,0.33_0.33_0.33,9dd56237ddbcf0bc4d2d3e9f8bc727a4,04,simple,mp3/mix-simple-coordinates-0.33_0.33_0.33-simple.grainlength-1.00_2.00-iteration-04-simple.maxdist-15.mp3,1.00_2.00,15,0.33_0.33_0.33,5c4170a2e9439598408f903a248afd61,01,simple,mp3/mix-simple-coordinates-0.33_0.33_0.33-simple.grainlength-1.00_2.00-iteration-01-simple.maxdist-15.mp3,1.00_2.00,15,"",""
279848747,5/15/2013 16:56:27,5/15/2013 17:28:54,"",tune-simple-study-1-rank-iterations,167,0.33_0.33_0.33,7314b31e5903f6d57eded677a28be060,02,simple,mp3/mix-simple-coordinates-0.33_0.33_0.33-simple.grainlength-1.00_2.00-iteration-02-simple.maxdist-15.mp3,1.00_2.00,15,0.33_0.33_0.33,f79430e997645622600b9e197ac61b91,03,simple,mp3/mix-simple-coordinates-0.33_0.33_0.33-simple.grainlength-1.00_2.00-iteration-03-simple.maxdist-15.mp3,1.00_2.00,15,"",""
279848748,5/15/2013 16:56:27,5/15/2013 17:30:43,"",tune-simple-study-1-rank-iterations,168,0.33_0.33_0.33,9dd56237ddbcf0bc4d2d3e9f8bc727a4,04,simple,mp3/mix-simple-coordinates-0.33_0.33_0.33-simple.grainlength-1.00_2.00-iteration-04-simple.maxdist-15.mp3,1.00_2.00,15,0.33_0.33_0.33,7314b31e5903f6d57eded677a28be060,02,simple,mp3/mix-simple-coordinates-0.33_0.33_0.33-simple.grainlength-1.00_2.00-iteration-02-simple.maxdist-15.mp3,1.00_2.00,15,"",""
279848749,5/15/2013 16:56:27,5/15/2013 17:22:52,"",tune-simple-study-1-rank-iterations,169,0.33_0.33_0.33,f79430e997645622600b9e197ac61b91,03,simple,mp3/mix-simple-coordinates-0.33_0.33_0.33-simple.grainlength-1.00_2.00-iteration-03-simple.maxdist-15.mp3,1.00_2.00,15,0.33_0.33_0.33,9dd56237ddbcf0bc4d2d3e9f8bc727a4,04,simple,mp3/mix-simple-coordinates-0.33_0.33_0.33-simple.grainlength-1.00_2.00-iteration-04-simple.maxdist-15.mp3,1.00_2.00,15,"",""
279848750,5/15/2013 16:56:27,5/15/2013 17:37:05,"",tune-simple-study-1-rank-iterations,170,0.33_0.33_0.33,f61f436ca39953978c266b8cfd028337,00,simple,mp3/mix-simple-coordinates-0.33_0.33_0.33-simple.grainlength-2.00_4.00-iteration-00-simple.maxdist-15.mp3,2.00_4.00,15,0.33_0.33_0.33,69f7b641aeeae87735cb1c81563a3be9,01,simple,mp3/mix-simple-coordinates-0.33_0.33_0.33-simple.grainlength-2.00_4.00-iteration-01-simple.maxdist-15.mp3,2.00_4.00,15,"",""
279848751,5/15/2013 16:56:27,5/15/2013 17:29:30,"",tune-simple-study-1-rank-iterations,171,0.33_0.33_0.33,f61f436ca39953978c266b8cfd028337,00,simple,mp3/mix-simple-coordinates-0.33_0.33_0.33-simple.grainlength-2.00_4.00-iteration-00-simple.maxdist-15.mp3,2.00_4.00,15,0.33_0.33_0.33,c8e1c443008c8cdf5de3b899c022872b,02,simple,mp3/mix-simple-coordinates-0.33_0.33_0.33-simple.grainlength-2.00_4.00-iteration-02-simple.maxdist-15.mp3,2.00_4.00,15,"",""
279848752,5/15/2013 16:56:27,5/15/2013 17:29:08,"",tune-simple-study-1-rank-iterations,172,0.33_0.33_0.33,3a6729205bb525f43a41a7f9017f61f0,03,simple,mp3/mix-simple-coordinates-0.33_0.33_0.33-simple.grainlength-2.00_4.00-iteration-03-simple.maxdist-15.mp3,2.00_4.00,15,0.33_0.33_0.33,f61f436ca39953978c266b8cfd028337,00,simple,mp3/mix-simple-coordinates-0.33_0.33_0.33-simple.grainlength-2.00_4.00-iteration-00-simple.maxdist-15.mp3,2.00_4.00,15,"",""
279848753,5/15/2013 16:56:27,5/15/2013 17:33:38,"",tune-simple-study-1-rank-iterations,173,0.33_0.33_0.33,be767d26309d94da8a65362a6454b956,04,simple,mp3/mix-simple-coordinates-0.33_0.33_0.33-simple.grainlength-2.00_4.00-iteration-04-simple.maxdist-15.mp3,2.00_4.00,15,0.33_0.33_0.33,f61f436ca39953978c266b8cfd028337,00,simple,mp3/mix-simple-coordinates-0.33_0.33_0.33-simple.grainlength-2.00_4.00-iteration-00-simple.maxdist-15.mp3,2.00_4.00,15,"",""
279848754,5/15/2013 16:56:27,5/15/2013 17:39:23,"",tune-simple-study-1-rank-iterations,174,0.33_0.33_0.33,c8e1c443008c8cdf5de3b899c022872b,02,simple,mp3/mix-simple-coordinates-0.33_0.33_0.33-simple.grainlength-2.00_4.00-iteration-02-simple.maxdist-15.mp3,2.00_4.00,15,0.33_0.33_0.33,69f7b641aeeae87735cb1c81563a3be9,01,simple,mp3/mix-simple-coordinates-0.33_0.33_0.33-simple.grainlength-2.00_4.00-iteration-01-simple.maxdist-15.mp3,2.00_4.00,15,"",""
279848755,5/15/2013 16:56:27,5/15/2013 17:25:46,"",tune-simple-study-1-rank-iterations,175,0.33_0.33_0.33,69f7b641aeeae87735cb1c81563a3be9,01,simple,mp3/mix-simple-coordinates-0.33_0.33_0.33-simple.grainlength-2.00_4.00-iteration-01-simple.maxdist-15.mp3,2.00_4.00,15,0.33_0.33_0.33,3a6729205bb525f43a41a7f9017f61f0,03,simple,mp3/mix-simple-coordinates-0.33_0.33_0.33-simple.grainlength-2.00_4.00-iteration-03-simple.maxdist-15.mp3,2.00_4.00,15,"",""
279848756,5/15/2013 16:56:27,5/15/2013 17:40:09,"",tune-simple-study-1-rank-iterations,176,0.33_0.33_0.33,69f7b641aeeae87735cb1c81563a3be9,01,simple,mp3/mix-simple-coordinates-0.33_0.33_0.33-simple.grainlength-2.00_4.00-iteration-01-simple.maxdist-15.mp3,2.00_4.00,15,0.33_0.33_0.33,be767d26309d94da8a65362a6454b956,04,simple,mp3/mix-simple-coordinates-0.33_0.33_0.33-simple.grainlength-2.00_4.00-iteration-04-simple.maxdist-15.mp3,2.00_4.00,15,"",""
279848757,5/15/2013 16:56:27,5/15/2013 17:27:32,"",tune-simple-study-1-rank-iterations,177,0.33_0.33_0.33,3a6729205bb525f43a41a7f9017f61f0,03,simple,mp3/mix-simple-coordinates-0.33_0.33_0.33-simple.grainlength-2.00_4.00-iteration-03-simple.maxdist-15.mp3,2.00_4.00,15,0.33_0.33_0.33,c8e1c443008c8cdf5de3b899c022872b,02,simple,mp3/mix-simple-coordinates-0.33_0.33_0.33-simple.grainlength-2.00_4.00-iteration-02-simple.maxdist-15.mp3,2.00_4.00,15,"",""
279848758,5/15/2013 16:56:27,5/15/2013 17:41:19,"",tune-simple-study-1-rank-iterations,178,0.33_0.33_0.33,be767d26309d94da8a65362a6454b956,04,simple,mp3/mix-simple-coordinates-0.33_0.33_0.33-simple.grainlength-2.00_4.00-iteration-04-simple.maxdist-15.mp3,2.00_4.00,15,0.33_0.33_0.33,c8e1c443008c8cdf5de3b899c022872b,02,simple,mp3/mix-simple-coordinates-0.33_0.33_0.33-simple.grainlength-2.00_4.00-iteration-02-simple.maxdist-15.mp3,2.00_4.00,15,"",""
279848759,5/15/2013 16:56:27,5/15/2013 17:37:03,"",tune-simple-study-1-rank-iterations,179,0.33_0.33_0.33,be767d26309d94da8a65362a6454b956,04,simple,mp3/mix-simple-coordinates-0.33_0.33_0.33-simple.grainlength-2.00_4.00-iteration-04-simple.maxdist-15.mp3,2.00_4.00,15,0.33_0.33_0.33,3a6729205bb525f43a41a7f9017f61f0,03,simple,mp3/mix-simple-coordinates-0.33_0.33_0.33-simple.grainlength-2.00_4.00-iteration-03-simple.maxdist-15.mp3,2.00_4.00,15,"",""
279848760,5/15/2013 16:56:27,5/15/2013 17:30:40,"",tune-simple-study-1-rank-iterations,180,0.44_0.11_0.44,8a9a282a001ae423acda0f5dd11d292e,00,simple,mp3/mix-simple-coordinates-0.44_0.11_0.44-simple.grainlength-0.50_1.00-iteration-00-simple.maxdist-15.mp3,0.50_1.00,15,0.44_0.11_0.44,fb6f6493d1a57f1e8708ce36f8ae5544,01,simple,mp3/mix-simple-coordinates-0.44_0.11_0.44-simple.grainlength-0.50_1.00-iteration-01-simple.maxdist-15.mp3,0.50_1.00,15,"",""
279848762,5/15/2013 16:56:27,5/15/2013 17:36:23,"",tune-simple-study-1-rank-iterations,181,0.44_0.11_0.44,8a9a282a001ae423acda0f5dd11d292e,00,simple,mp3/mix-simple-coordinates-0.44_0.11_0.44-simple.grainlength-0.50_1.00-iteration-00-simple.maxdist-15.mp3,0.50_1.00,15,0.44_0.11_0.44,d5c5cf848a3c1808f5f6b14679710de5,02,simple,mp3/mix-simple-coordinates-0.44_0.11_0.44-simple.grainlength-0.50_1.00-iteration-02-simple.maxdist-15.mp3,0.50_1.00,15,"",""
279848763,5/15/2013 16:56:27,5/15/2013 17:35:55,"",tune-simple-study-1-rank-iterations,182,0.44_0.11_0.44,8a9a282a001ae423acda0f5dd11d292e,00,simple,mp3/mix-simple-coordinates-0.44_0.11_0.44-simple.grainlength-0.50_1.00-iteration-00-simple.maxdist-15.mp3,0.50_1.00,15,0.44_0.11_0.44,3a1cb777508f614e561c34cf490f2e40,03,simple,mp3/mix-simple-coordinates-0.44_0.11_0.44-simple.grainlength-0.50_1.00-iteration-03-simple.maxdist-15.mp3,0.50_1.00,15,"",""
279848764,5/15/2013 16:56:27,5/15/2013 17:40:54,"",tune-simple-study-1-rank-iterations,183,0.44_0.11_0.44,8a9a282a001ae423acda0f5dd11d292e,00,simple,mp3/mix-simple-coordinates-0.44_0.11_0.44-simple.grainlength-0.50_1.00-iteration-00-simple.maxdist-15.mp3,0.50_1.00,15,0.44_0.11_0.44,e25e66b5a49c17b1ea870adf21fcb876,04,simple,mp3/mix-simple-coordinates-0.44_0.11_0.44-simple.grainlength-0.50_1.00-iteration-04-simple.maxdist-15.mp3,0.50_1.00,15,"",""
279848765,5/15/2013 16:56:27,5/15/2013 17:46:37,"",tune-simple-study-1-rank-iterations,184,0.44_0.11_0.44,fb6f6493d1a57f1e8708ce36f8ae5544,01,simple,mp3/mix-simple-coordinates-0.44_0.11_0.44-simple.grainlength-0.50_1.00-iteration-01-simple.maxdist-15.mp3,0.50_1.00,15,0.44_0.11_0.44,d5c5cf848a3c1808f5f6b14679710de5,02,simple,mp3/mix-simple-coordinates-0.44_0.11_0.44-simple.grainlength-0.50_1.00-iteration-02-simple.maxdist-15.mp3,0.50_1.00,15,"",""
279848766,5/15/2013 16:56:27,5/15/2013 17:29:37,"",tune-simple-study-1-rank-iterations,185,0.44_0.11_0.44,3a1cb777508f614e561c34cf490f2e40,03,simple,mp3/mix-simple-coordinates-0.44_0.11_0.44-simple.grainlength-0.50_1.00-iteration-03-simple.maxdist-15.mp3,0.50_1.00,15,0.44_0.11_0.44,fb6f6493d1a57f1e8708ce36f8ae5544,01,simple,mp3/mix-simple-coordinates-0.44_0.11_0.44-simple.grainlength-0.50_1.00-iteration-01-simple.maxdist-15.mp3,0.50_1.00,15,"",""
279848767,5/15/2013 16:56:27,5/15/2013 17:30:38,"",tune-simple-study-1-rank-iterations,186,0.44_0.11_0.44,fb6f6493d1a57f1e8708ce36f8ae5544,01,simple,mp3/mix-simple-coordinates-0.44_0.11_0.44-simple.grainlength-0.50_1.00-iteration-01-simple.maxdist-15.mp3,0.50_1.00,15,0.44_0.11_0.44,e25e66b5a49c17b1ea870adf21fcb876,04,simple,mp3/mix-simple-coordinates-0.44_0.11_0.44-simple.grainlength-0.50_1.00-iteration-04-simple.maxdist-15.mp3,0.50_1.00,15,"",""
279848768,5/15/2013 16:56:27,5/15/2013 17:39:03,"",tune-simple-study-1-rank-iterations,187,0.44_0.11_0.44,d5c5cf848a3c1808f5f6b14679710de5,02,simple,mp3/mix-simple-coordinates-0.44_0.11_0.44-simple.grainlength-0.50_1.00-iteration-02-simple.maxdist-15.mp3,0.50_1.00,15,0.44_0.11_0.44,3a1cb777508f614e561c34cf490f2e40,03,simple,mp3/mix-simple-coordinates-0.44_0.11_0.44-simple.grainlength-0.50_1.00-iteration-03-simple.maxdist-15.mp3,0.50_1.00,15,"",""
279848769,5/15/2013 16:56:27,5/15/2013 17:27:51,"",tune-simple-study-1-rank-iterations,188,0.44_0.11_0.44,e25e66b5a49c17b1ea870adf21fcb876,04,simple,mp3/mix-simple-coordinates-0.44_0.11_0.44-simple.grainlength-0.50_1.00-iteration-04-simple.maxdist-15.mp3,0.50_1.00,15,0.44_0.11_0.44,d5c5cf848a3c1808f5f6b14679710de5,02,simple,mp3/mix-simple-coordinates-0.44_0.11_0.44-simple.grainlength-0.50_1.00-iteration-02-simple.maxdist-15.mp3,0.50_1.00,15,"",""
279848770,5/15/2013 16:56:27,5/15/2013 17:35:57,"",tune-simple-study-1-rank-iterations,189,0.44_0.11_0.44,3a1cb777508f614e561c34cf490f2e40,03,simple,mp3/mix-simple-coordinates-0.44_0.11_0.44-simple.grainlength-0.50_1.00-iteration-03-simple.maxdist-15.mp3,0.50_1.00,15,0.44_0.11_0.44,e25e66b5a49c17b1ea870adf21fcb876,04,simple,mp3/mix-simple-coordinates-0.44_0.11_0.44-simple.grainlength-0.50_1.00-iteration-04-simple.maxdist-15.mp3,0.50_1.00,15,"",""
279848771,5/15/2013 16:56:27,5/15/2013 17:34:12,"",tune-simple-study-1-rank-iterations,190,0.44_0.11_0.44,4f492f6997dbc7c6f3ac58585922e6e6,00,simple,mp3/mix-simple-coordinates-0.44_0.11_0.44-simple.grainlength-1.00_2.00-iteration-00-simple.maxdist-15.mp3,1.00_2.00,15,0.44_0.11_0.44,be1baac3842008ff3bb6c418dd62d3f7,01,simple,mp3/mix-simple-coordinates-0.44_0.11_0.44-simple.grainlength-1.00_2.00-iteration-01-simple.maxdist-15.mp3,1.00_2.00,15,"",""
279848772,5/15/2013 16:56:27,5/15/2013 17:23:27,"",tune-simple-study-1-rank-iterations,191,0.44_0.11_0.44,4f492f6997dbc7c6f3ac58585922e6e6,00,simple,mp3/mix-simple-coordinates-0.44_0.11_0.44-simple.grainlength-1.00_2.00-iteration-00-simple.maxdist-15.mp3,1.00_2.00,15,0.44_0.11_0.44,8777765cb1d2342b4f0b8fb1a66a45cc,02,simple,mp3/mix-simple-coordinates-0.44_0.11_0.44-simple.grainlength-1.00_2.00-iteration-02-simple.maxdist-15.mp3,1.00_2.00,15,"",""
279848773,5/15/2013 16:56:27,5/15/2013 17:22:56,"",tune-simple-study-1-rank-iterations,192,0.44_0.11_0.44,d94ebc8993c41c3cbc97bc7d3f8675b0,03,simple,mp3/mix-simple-coordinates-0.44_0.11_0.44-simple.grainlength-1.00_2.00-iteration-03-simple.maxdist-15.mp3,1.00_2.00,15,0.44_0.11_0.44,4f492f6997dbc7c6f3ac58585922e6e6,00,simple,mp3/mix-simple-coordinates-0.44_0.11_0.44-simple.grainlength-1.00_2.00-iteration-00-simple.maxdist-15.mp3,1.00_2.00,15,"",""
279848774,5/15/2013 16:56:27,5/15/2013 17:37:52,"",tune-simple-study-1-rank-iterations,193,0.44_0.11_0.44,4f492f6997dbc7c6f3ac58585922e6e6,00,simple,mp3/mix-simple-coordinates-0.44_0.11_0.44-simple.grainlength-1.00_2.00-iteration-00-simple.maxdist-15.mp3,1.00_2.00,15,0.44_0.11_0.44,a07b27da3d1e94b40db9c5fc406c370e,04,simple,mp3/mix-simple-coordinates-0.44_0.11_0.44-simple.grainlength-1.00_2.00-iteration-04-simple.maxdist-15.mp3,1.00_2.00,15,"",""
279848775,5/15/2013 16:56:27,5/15/2013 17:21:34,"",tune-simple-study-1-rank-iterations,194,0.44_0.11_0.44,be1baac3842008ff3bb6c418dd62d3f7,01,simple,mp3/mix-simple-coordinates-0.44_0.11_0.44-simple.grainlength-1.00_2.00-iteration-01-simple.maxdist-15.mp3,1.00_2.00,15,0.44_0.11_0.44,8777765cb1d2342b4f0b8fb1a66a45cc,02,simple,mp3/mix-simple-coordinates-0.44_0.11_0.44-simple.grainlength-1.00_2.00-iteration-02-simple.maxdist-15.mp3,1.00_2.00,15,"",""
279848776,5/15/2013 16:56:27,5/15/2013 17:39:03,"",tune-simple-study-1-rank-iterations,195,0.44_0.11_0.44,d94ebc8993c41c3cbc97bc7d3f8675b0,03,simple,mp3/mix-simple-coordinates-0.44_0.11_0.44-simple.grainlength-1.00_2.00-iteration-03-simple.maxdist-15.mp3,1.00_2.00,15,0.44_0.11_0.44,be1baac3842008ff3bb6c418dd62d3f7,01,simple,mp3/mix-simple-coordinates-0.44_0.11_0.44-simple.grainlength-1.00_2.00-iteration-01-simple.maxdist-15.mp3,1.00_2.00,15,"",""
279848777,5/15/2013 16:56:27,5/15/2013 17:36:54,"",tune-simple-study-1-rank-iterations,196,0.44_0.11_0.44,be1baac3842008ff3bb6c418dd62d3f7,01,simple,mp3/mix-simple-coordinates-0.44_0.11_0.44-simple.grainlength-1.00_2.00-iteration-01-simple.maxdist-15.mp3,1.00_2.00,15,0.44_0.11_0.44,a07b27da3d1e94b40db9c5fc406c370e,04,simple,mp3/mix-simple-coordinates-0.44_0.11_0.44-simple.grainlength-1.00_2.00-iteration-04-simple.maxdist-15.mp3,1.00_2.00,15,"",""
279848778,5/15/2013 16:56:27,5/15/2013 17:25:56,"",tune-simple-study-1-rank-iterations,197,0.44_0.11_0.44,8777765cb1d2342b4f0b8fb1a66a45cc,02,simple,mp3/mix-simple-coordinates-0.44_0.11_0.44-simple.grainlength-1.00_2.00-iteration-02-simple.maxdist-15.mp3,1.00_2.00,15,0.44_0.11_0.44,d94ebc8993c41c3cbc97bc7d3f8675b0,03,simple,mp3/mix-simple-coordinates-0.44_0.11_0.44-simple.grainlength-1.00_2.00-iteration-03-simple.maxdist-15.mp3,1.00_2.00,15,"",""
279848779,5/15/2013 16:56:27,5/15/2013 17:36:24,"",tune-simple-study-1-rank-iterations,198,0.44_0.11_0.44,a07b27da3d1e94b40db9c5fc406c370e,04,simple,mp3/mix-simple-coordinates-0.44_0.11_0.44-simple.grainlength-1.00_2.00-iteration-04-simple.maxdist-15.mp3,1.00_2.00,15,0.44_0.11_0.44,8777765cb1d2342b4f0b8fb1a66a45cc,02,simple,mp3/mix-simple-coordinates-0.44_0.11_0.44-simple.grainlength-1.00_2.00-iteration-02-simple.maxdist-15.mp3,1.00_2.00,15,"",""
279848780,5/15/2013 16:56:27,5/15/2013 17:21:00,"",tune-simple-study-1-rank-iterations,199,0.44_0.11_0.44,a07b27da3d1e94b40db9c5fc406c370e,04,simple,mp3/mix-simple-coordinates-0.44_0.11_0.44-simple.grainlength-1.00_2.00-iteration-04-simple.maxdist-15.mp3,1.00_2.00,15,0.44_0.11_0.44,d94ebc8993c41c3cbc97bc7d3f8675b0,03,simple,mp3/mix-simple-coordinates-0.44_0.11_0.44-simple.grainlength-1.00_2.00-iteration-03-simple.maxdist-15.mp3,1.00_2.00,15,"",""
279848781,5/15/2013 16:56:27,5/15/2013 17:26:59,"",tune-simple-study-1-rank-iterations,200,0.44_0.11_0.44,33b67280b1c79a7b2287272a7876ea4c,01,simple,mp3/mix-simple-coordinates-0.44_0.11_0.44-simple.grainlength-2.00_4.00-iteration-01-simple.maxdist-15.mp3,2.00_4.00,15,0.44_0.11_0.44,e39c8a38f59cad63c84418719ac01c54,00,simple,mp3/mix-simple-coordinates-0.44_0.11_0.44-simple.grainlength-2.00_4.00-iteration-00-simple.maxdist-15.mp3,2.00_4.00,15,"",""
279848782,5/15/2013 16:56:27,5/15/2013 17:23:07,"",tune-simple-study-1-rank-iterations,201,0.44_0.11_0.44,e39c8a38f59cad63c84418719ac01c54,00,simple,mp3/mix-simple-coordinates-0.44_0.11_0.44-simple.grainlength-2.00_4.00-iteration-00-simple.maxdist-15.mp3,2.00_4.00,15,0.44_0.11_0.44,5749aae894c8dc27c6d72d17b0ccfe47,02,simple,mp3/mix-simple-coordinates-0.44_0.11_0.44-simple.grainlength-2.00_4.00-iteration-02-simple.maxdist-15.mp3,2.00_4.00,15,"",""
279848783,5/15/2013 16:56:27,5/15/2013 17:26:57,"",tune-simple-study-1-rank-iterations,202,0.44_0.11_0.44,7d4df4310645a08a3e6fb9bdbba1a866,03,simple,mp3/mix-simple-coordinates-0.44_0.11_0.44-simple.grainlength-2.00_4.00-iteration-03-simple.maxdist-15.mp3,2.00_4.00,15,0.44_0.11_0.44,e39c8a38f59cad63c84418719ac01c54,00,simple,mp3/mix-simple-coordinates-0.44_0.11_0.44-simple.grainlength-2.00_4.00-iteration-00-simple.maxdist-15.mp3,2.00_4.00,15,"",""
279848784,5/15/2013 16:56:27,5/15/2013 17:36:50,"",tune-simple-study-1-rank-iterations,203,0.44_0.11_0.44,483b9e54294e3772ef2f63c2e21d1765,04,simple,mp3/mix-simple-coordinates-0.44_0.11_0.44-simple.grainlength-2.00_4.00-iteration-04-simple.maxdist-15.mp3,2.00_4.00,15,0.44_0.11_0.44,e39c8a38f59cad63c84418719ac01c54,00,simple,mp3/mix-simple-coordinates-0.44_0.11_0.44-simple.grainlength-2.00_4.00-iteration-00-simple.maxdist-15.mp3,2.00_4.00,15,"",""
279848785,5/15/2013 16:56:27,5/15/2013 17:35:33,"",tune-simple-study-1-rank-iterations,204,0.44_0.11_0.44,33b67280b1c79a7b2287272a7876ea4c,01,simple,mp3/mix-simple-coordinates-0.44_0.11_0.44-simple.grainlength-2.00_4.00-iteration-01-simple.maxdist-15.mp3,2.00_4.00,15,0.44_0.11_0.44,5749aae894c8dc27c6d72d17b0ccfe47,02,simple,mp3/mix-simple-coordinates-0.44_0.11_0.44-simple.grainlength-2.00_4.00-iteration-02-simple.maxdist-15.mp3,2.00_4.00,15,"",""
279848786,5/15/2013 16:56:27,5/15/2013 17:36:40,"",tune-simple-study-1-rank-iterations,205,0.44_0.11_0.44,33b67280b1c79a7b2287272a7876ea4c,01,simple,mp3/mix-simple-coordinates-0.44_0.11_0.44-simple.grainlength-2.00_4.00-iteration-01-simple.maxdist-15.mp3,2.00_4.00,15,0.44_0.11_0.44,7d4df4310645a08a3e6fb9bdbba1a866,03,simple,mp3/mix-simple-coordinates-0.44_0.11_0.44-simple.grainlength-2.00_4.00-iteration-03-simple.maxdist-15.mp3,2.00_4.00,15,"",""
279848787,5/15/2013 16:56:27,5/15/2013 17:32:07,"",tune-simple-study-1-rank-iterations,206,0.44_0.11_0.44,33b67280b1c79a7b2287272a7876ea4c,01,simple,mp3/mix-simple-coordinates-0.44_0.11_0.44-simple.grainlength-2.00_4.00-iteration-01-simple.maxdist-15.mp3,2.00_4.00,15,0.44_0.11_0.44,483b9e54294e3772ef2f63c2e21d1765,04,simple,mp3/mix-simple-coordinates-0.44_0.11_0.44-simple.grainlength-2.00_4.00-iteration-04-simple.maxdist-15.mp3,2.00_4.00,15,"",""
279848788,5/15/2013 16:56:27,5/15/2013 17:53:54,"",tune-simple-study-1-rank-iterations,207,0.44_0.11_0.44,7d4df4310645a08a3e6fb9bdbba1a866,03,simple,mp3/mix-simple-coordinates-0.44_0.11_0.44-simple.grainlength-2.00_4.00-iteration-03-simple.maxdist-15.mp3,2.00_4.00,15,0.44_0.11_0.44,5749aae894c8dc27c6d72d17b0ccfe47,02,simple,mp3/mix-simple-coordinates-0.44_0.11_0.44-simple.grainlength-2.00_4.00-iteration-02-simple.maxdist-15.mp3,2.00_4.00,15,"",""
279848789,5/15/2013 16:56:27,5/15/2013 17:59:14,"",tune-simple-study-1-rank-iterations,208,0.44_0.11_0.44,5749aae894c8dc27c6d72d17b0ccfe47,02,simple,mp3/mix-simple-coordinates-0.44_0.11_0.44-simple.grainlength-2.00_4.00-iteration-02-simple.maxdist-15.mp3,2.00_4.00,15,0.44_0.11_0.44,483b9e54294e3772ef2f63c2e21d1765,04,simple,mp3/mix-simple-coordinates-0.44_0.11_0.44-simple.grainlength-2.00_4.00-iteration-04-simple.maxdist-15.mp3,2.00_4.00,15,"",""
279848790,5/15/2013 16:56:27,5/15/2013 17:37:30,"",tune-simple-study-1-rank-iterations,209,0.44_0.11_0.44,483b9e54294e3772ef2f63c2e21d1765,04,simple,mp3/mix-simple-coordinates-0.44_0.11_0.44-simple.grainlength-2.00_4.00-iteration-04-simple.maxdist-15.mp3,2.00_4.00,15,0.44_0.11_0.44,7d4df4310645a08a3e6fb9bdbba1a866,03,simple,mp3/mix-simple-coordinates-0.44_0.11_0.44-simple.grainlength-2.00_4.00-iteration-03-simple.maxdist-15.mp3,2.00_4.00,15,"",""
279848791,5/15/2013 16:56:27,5/15/2013 17:34:42,"",tune-simple-study-1-rank-iterations,210,0.44_0.44_0.11,88605417caf96547eb04e2a64cce1302,01,simple,mp3/mix-simple-coordinates-0.44_0.44_0.11-simple.grainlength-0.50_1.00-iteration-01-simple.maxdist-15.mp3,0.50_1.00,15,0.44_0.44_0.11,750516010956c0a437e8f9fb10a96880,00,simple,mp3/mix-simple-coordinates-0.44_0.44_0.11-simple.grainlength-0.50_1.00-iteration-00-simple.maxdist-15.mp3,0.50_1.00,15,"",""
279848792,5/15/2013 16:56:27,5/15/2013 17:21:30,"",tune-simple-study-1-rank-iterations,211,0.44_0.44_0.11,d8f6c2f3c08a6234c5a45835c32ace1b,02,simple,mp3/mix-simple-coordinates-0.44_0.44_0.11-simple.grainlength-0.50_1.00-iteration-02-simple.maxdist-15.mp3,0.50_1.00,15,0.44_0.44_0.11,750516010956c0a437e8f9fb10a96880,00,simple,mp3/mix-simple-coordinates-0.44_0.44_0.11-simple.grainlength-0.50_1.00-iteration-00-simple.maxdist-15.mp3,0.50_1.00,15,"",""
