_unit_id,_created_at,_golden,_id,_missed,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,which_sound_was_more_realistic,orig__golden,jobname,morepc_gold,morepc_gold_reason,rownum,s0_coordinates,s0_hash,s0_iteration,s0_mix,s0_name,s0_simplegrainlength,s0_simplemaxdist,s1_coordinates,s1_hash,s1_iteration,s1_mix,s1_name,s1_simplegrainlength,s1_simplemaxdist
283053886,5/27/2013 22:08:50,false,947396165,,5/27/2013 22:06:58,false,prodege,0.9,4318510,CAN,ON,Mississauga,99.229.246.41,s1,"",tune-simple-study-2-1-intracoord,"","",84,0.11_0.44_0.44,bdb2ae55b6e3a792aeee38154af9fe33,01,simple,mp3/mix-simple-coordinates-0.11_0.44_0.44-simple.grainlength-0.50_1.00-iteration-01-simple.maxdist-15.mp3,0.50_1.00,15,0.11_0.44_0.44,d6f30e2acf4ff79d6295076e0770831c,02,simple,mp3/mix-simple-coordinates-0.11_0.44_0.44-simple.grainlength-2.00_4.00-iteration-02-simple.maxdist-30.mp3,2.00_4.00,30
283053886,5/27/2013 22:08:56,false,947396222,,5/27/2013 22:07:36,false,instagc,0.8571,17725602,USA,MO,Greentop,199.127.53.6,s1,"",tune-simple-study-2-1-intracoord,"","",84,0.11_0.44_0.44,bdb2ae55b6e3a792aeee38154af9fe33,01,simple,mp3/mix-simple-coordinates-0.11_0.44_0.44-simple.grainlength-0.50_1.00-iteration-01-simple.maxdist-15.mp3,0.50_1.00,15,0.11_0.44_0.44,d6f30e2acf4ff79d6295076e0770831c,02,simple,mp3/mix-simple-coordinates-0.11_0.44_0.44-simple.grainlength-2.00_4.00-iteration-02-simple.maxdist-30.mp3,2.00_4.00,30
283053886,5/27/2013 22:09:12,false,947396544,,5/27/2013 22:07:30,false,prodege,1.0,18407355,USA,PA,Lancaster,108.55.93.41,s1,"",tune-simple-study-2-1-intracoord,"","",84,0.11_0.44_0.44,bdb2ae55b6e3a792aeee38154af9fe33,01,simple,mp3/mix-simple-coordinates-0.11_0.44_0.44-simple.grainlength-0.50_1.00-iteration-01-simple.maxdist-15.mp3,0.50_1.00,15,0.11_0.44_0.44,d6f30e2acf4ff79d6295076e0770831c,02,simple,mp3/mix-simple-coordinates-0.11_0.44_0.44-simple.grainlength-2.00_4.00-iteration-02-simple.maxdist-30.mp3,2.00_4.00,30
283053886,5/27/2013 22:40:51,false,947416876,,5/27/2013 22:38:39,false,neodev,1.0,17007769,USA,WI,De Pere,65.25.203.207,s0,"",tune-simple-study-2-1-intracoord,"","",84,0.11_0.44_0.44,bdb2ae55b6e3a792aeee38154af9fe33,01,simple,mp3/mix-simple-coordinates-0.11_0.44_0.44-simple.grainlength-0.50_1.00-iteration-01-simple.maxdist-15.mp3,0.50_1.00,15,0.11_0.44_0.44,d6f30e2acf4ff79d6295076e0770831c,02,simple,mp3/mix-simple-coordinates-0.11_0.44_0.44-simple.grainlength-2.00_4.00-iteration-02-simple.maxdist-30.mp3,2.00_4.00,30
283053887,5/27/2013 22:01:31,false,947389640,,5/27/2013 22:00:03,false,instagc,0.8571,17725602,USA,MO,Greentop,199.127.53.6,s1,"",tune-simple-study-2-1-intracoord,"","",85,0.11_0.44_0.44,bdb2ae55b6e3a792aeee38154af9fe33,01,simple,mp3/mix-simple-coordinates-0.11_0.44_0.44-simple.grainlength-0.50_1.00-iteration-01-simple.maxdist-15.mp3,0.50_1.00,15,0.11_0.44_0.44,ea132160f5a18244589d0fa8adab5af3,02,simple,mp3/mix-simple-coordinates-0.11_0.44_0.44-simple.grainlength-2.00_4.00-iteration-02-simple.maxdist-5.mp3,2.00_4.00,5
283053887,5/27/2013 22:01:46,false,947389865,,5/27/2013 22:00:43,false,prodege,1.0,17705043,CAN,AB,Stony Plain,173.210.240.178,s1,"",tune-simple-study-2-1-intracoord,"","",85,0.11_0.44_0.44,bdb2ae55b6e3a792aeee38154af9fe33,01,simple,mp3/mix-simple-coordinates-0.11_0.44_0.44-simple.grainlength-0.50_1.00-iteration-01-simple.maxdist-15.mp3,0.50_1.00,15,0.11_0.44_0.44,ea132160f5a18244589d0fa8adab5af3,02,simple,mp3/mix-simple-coordinates-0.11_0.44_0.44-simple.grainlength-2.00_4.00-iteration-02-simple.maxdist-5.mp3,2.00_4.00,5
283053887,5/27/2013 22:03:11,false,947390826,,5/27/2013 22:00:00,false,neodev,1.0,17229924,USA,FL,Naples,76.101.4.223,s1,"",tune-simple-study-2-1-intracoord,"","",85,0.11_0.44_0.44,bdb2ae55b6e3a792aeee38154af9fe33,01,simple,mp3/mix-simple-coordinates-0.11_0.44_0.44-simple.grainlength-0.50_1.00-iteration-01-simple.maxdist-15.mp3,0.50_1.00,15,0.11_0.44_0.44,ea132160f5a18244589d0fa8adab5af3,02,simple,mp3/mix-simple-coordinates-0.11_0.44_0.44-simple.grainlength-2.00_4.00-iteration-02-simple.maxdist-5.mp3,2.00_4.00,5
283053887,5/27/2013 22:03:16,false,947390945,,5/27/2013 22:02:05,false,prodege,1.0,17156454,GBR,N7,Godalming,86.145.150.154,same,"",tune-simple-study-2-1-intracoord,"","",85,0.11_0.44_0.44,bdb2ae55b6e3a792aeee38154af9fe33,01,simple,mp3/mix-simple-coordinates-0.11_0.44_0.44-simple.grainlength-0.50_1.00-iteration-01-simple.maxdist-15.mp3,0.50_1.00,15,0.11_0.44_0.44,ea132160f5a18244589d0fa8adab5af3,02,simple,mp3/mix-simple-coordinates-0.11_0.44_0.44-simple.grainlength-2.00_4.00-iteration-02-simple.maxdist-5.mp3,2.00_4.00,5
283053887,5/27/2013 22:08:22,false,947395675,,5/27/2013 22:06:13,false,vivatic,1.0,17864278,GBR,A7,Birmingham,92.19.59.108,s0,"",tune-simple-study-2-1-intracoord,"","",85,0.11_0.44_0.44,bdb2ae55b6e3a792aeee38154af9fe33,01,simple,mp3/mix-simple-coordinates-0.11_0.44_0.44-simple.grainlength-0.50_1.00-iteration-01-simple.maxdist-15.mp3,0.50_1.00,15,0.11_0.44_0.44,ea132160f5a18244589d0fa8adab5af3,02,simple,mp3/mix-simple-coordinates-0.11_0.44_0.44-simple.grainlength-2.00_4.00-iteration-02-simple.maxdist-5.mp3,2.00_4.00,5
283053888,5/27/2013 22:03:04,false,947390751,,5/27/2013 22:01:49,false,prodege,1.0,2058722,CAN,ON,Markham,76.67.115.124,same,"",tune-simple-study-2-1-intracoord,"","",86,0.11_0.44_0.44,bc76b087e8c87eedb8cfc3121c5fdd07,03,simple,mp3/mix-simple-coordinates-0.11_0.44_0.44-simple.grainlength-2.00_4.00-iteration-03-simple.maxdist-15.mp3,2.00_4.00,15,0.11_0.44_0.44,bdb2ae55b6e3a792aeee38154af9fe33,01,simple,mp3/mix-simple-coordinates-0.11_0.44_0.44-simple.grainlength-0.50_1.00-iteration-01-simple.maxdist-15.mp3,0.50_1.00,15
283053888,5/27/2013 22:03:23,false,947390982,,5/27/2013 22:01:55,false,neodev,0.9333,17910053,CAN,QC,Montreal,173.177.235.205,s0,"",tune-simple-study-2-1-intracoord,"","",86,0.11_0.44_0.44,bc76b087e8c87eedb8cfc3121c5fdd07,03,simple,mp3/mix-simple-coordinates-0.11_0.44_0.44-simple.grainlength-2.00_4.00-iteration-03-simple.maxdist-15.mp3,2.00_4.00,15,0.11_0.44_0.44,bdb2ae55b6e3a792aeee38154af9fe33,01,simple,mp3/mix-simple-coordinates-0.11_0.44_0.44-simple.grainlength-0.50_1.00-iteration-01-simple.maxdist-15.mp3,0.50_1.00,15
283053888,5/27/2013 22:03:24,false,947391001,,5/27/2013 22:02:49,false,plusdollars,1.0,17206557,GBR,I2,Manchester,86.25.241.79,same,"",tune-simple-study-2-1-intracoord,"","",86,0.11_0.44_0.44,bc76b087e8c87eedb8cfc3121c5fdd07,03,simple,mp3/mix-simple-coordinates-0.11_0.44_0.44-simple.grainlength-2.00_4.00-iteration-03-simple.maxdist-15.mp3,2.00_4.00,15,0.11_0.44_0.44,bdb2ae55b6e3a792aeee38154af9fe33,01,simple,mp3/mix-simple-coordinates-0.11_0.44_0.44-simple.grainlength-0.50_1.00-iteration-01-simple.maxdist-15.mp3,0.50_1.00,15
283053888,5/27/2013 22:03:53,false,947391499,,5/27/2013 22:02:22,false,neodev,1.0,18422131,GBR,H4,Leicester,2.24.146.2,s0,"",tune-simple-study-2-1-intracoord,"","",86,0.11_0.44_0.44,bc76b087e8c87eedb8cfc3121c5fdd07,03,simple,mp3/mix-simple-coordinates-0.11_0.44_0.44-simple.grainlength-2.00_4.00-iteration-03-simple.maxdist-15.mp3,2.00_4.00,15,0.11_0.44_0.44,bdb2ae55b6e3a792aeee38154af9fe33,01,simple,mp3/mix-simple-coordinates-0.11_0.44_0.44-simple.grainlength-0.50_1.00-iteration-01-simple.maxdist-15.mp3,0.50_1.00,15
283053888,5/27/2013 22:03:57,false,947391525,,5/27/2013 22:02:17,false,prodege,1.0,17706807,USA,IA,Dubuque,173.18.211.206,s0,"",tune-simple-study-2-1-intracoord,"","",86,0.11_0.44_0.44,bc76b087e8c87eedb8cfc3121c5fdd07,03,simple,mp3/mix-simple-coordinates-0.11_0.44_0.44-simple.grainlength-2.00_4.00-iteration-03-simple.maxdist-15.mp3,2.00_4.00,15,0.11_0.44_0.44,bdb2ae55b6e3a792aeee38154af9fe33,01,simple,mp3/mix-simple-coordinates-0.11_0.44_0.44-simple.grainlength-0.50_1.00-iteration-01-simple.maxdist-15.mp3,0.50_1.00,15
283053889,5/27/2013 22:02:41,false,947390504,,5/27/2013 22:01:48,false,prodege,1.0,17705043,CAN,AB,Stony Plain,173.210.240.178,s1,"",tune-simple-study-2-1-intracoord,"","",87,0.11_0.44_0.44,a919e38aac37c4e6da29e0acdfb80a73,02,simple,mp3/mix-simple-coordinates-0.11_0.44_0.44-simple.grainlength-0.50_1.00-iteration-02-simple.maxdist-30.mp3,0.50_1.00,30,0.11_0.44_0.44,6275814a3483508b6d9be7b017257680,00,simple,mp3/mix-simple-coordinates-0.11_0.44_0.44-simple.grainlength-1.00_2.00-iteration-00-simple.maxdist-30.mp3,1.00_2.00,30
283053889,5/27/2013 22:03:14,false,947390912,,5/27/2013 22:01:32,false,instagc,0.8571,17725602,USA,MO,Greentop,199.127.53.6,s1,"",tune-simple-study-2-1-intracoord,"","",87,0.11_0.44_0.44,a919e38aac37c4e6da29e0acdfb80a73,02,simple,mp3/mix-simple-coordinates-0.11_0.44_0.44-simple.grainlength-0.50_1.00-iteration-02-simple.maxdist-30.mp3,0.50_1.00,30,0.11_0.44_0.44,6275814a3483508b6d9be7b017257680,00,simple,mp3/mix-simple-coordinates-0.11_0.44_0.44-simple.grainlength-1.00_2.00-iteration-00-simple.maxdist-30.mp3,1.00_2.00,30
283053889,5/27/2013 22:04:02,false,947391616,,5/27/2013 22:02:44,false,prodege,1.0,13389770,CAN,AB,Calgary,96.53.23.66,s1,"",tune-simple-study-2-1-intracoord,"","",87,0.11_0.44_0.44,a919e38aac37c4e6da29e0acdfb80a73,02,simple,mp3/mix-simple-coordinates-0.11_0.44_0.44-simple.grainlength-0.50_1.00-iteration-02-simple.maxdist-30.mp3,0.50_1.00,30,0.11_0.44_0.44,6275814a3483508b6d9be7b017257680,00,simple,mp3/mix-simple-coordinates-0.11_0.44_0.44-simple.grainlength-1.00_2.00-iteration-00-simple.maxdist-30.mp3,1.00_2.00,30
283053889,5/27/2013 22:04:17,false,947391885,,5/27/2013 22:03:16,false,neodev,1.0,17895190,USA,WA,Seattle,205.175.97.99,s0,"",tune-simple-study-2-1-intracoord,"","",87,0.11_0.44_0.44,a919e38aac37c4e6da29e0acdfb80a73,02,simple,mp3/mix-simple-coordinates-0.11_0.44_0.44-simple.grainlength-0.50_1.00-iteration-02-simple.maxdist-30.mp3,0.50_1.00,30,0.11_0.44_0.44,6275814a3483508b6d9be7b017257680,00,simple,mp3/mix-simple-coordinates-0.11_0.44_0.44-simple.grainlength-1.00_2.00-iteration-00-simple.maxdist-30.mp3,1.00_2.00,30
283053889,5/27/2013 22:04:21,false,947391960,,5/27/2013 22:01:58,false,prodege,1.0,4639546,CAN,ON,Toronto,74.14.158.134,s0,"",tune-simple-study-2-1-intracoord,"","",87,0.11_0.44_0.44,a919e38aac37c4e6da29e0acdfb80a73,02,simple,mp3/mix-simple-coordinates-0.11_0.44_0.44-simple.grainlength-0.50_1.00-iteration-02-simple.maxdist-30.mp3,0.50_1.00,30,0.11_0.44_0.44,6275814a3483508b6d9be7b017257680,00,simple,mp3/mix-simple-coordinates-0.11_0.44_0.44-simple.grainlength-1.00_2.00-iteration-00-simple.maxdist-30.mp3,1.00_2.00,30
283053890,5/27/2013 22:07:19,false,947394920,,5/27/2013 22:06:12,false,amt,0.8824,13928463,USA,FL,Tampa,72.187.9.203,s1,"",tune-simple-study-2-1-intracoord,"","",88,0.11_0.44_0.44,a919e38aac37c4e6da29e0acdfb80a73,02,simple,mp3/mix-simple-coordinates-0.11_0.44_0.44-simple.grainlength-0.50_1.00-iteration-02-simple.maxdist-30.mp3,0.50_1.00,30,0.11_0.44_0.44,7e339c6a35a76eb8c2b4c42b277260bb,02,simple,mp3/mix-simple-coordinates-0.11_0.44_0.44-simple.grainlength-1.00_2.00-iteration-02-simple.maxdist-5.mp3,1.00_2.00,5
283053890,5/27/2013 22:08:14,false,947395583,,5/27/2013 22:05:57,false,prodege,1.0,13300986,CAN,AB,Edmonton,68.150.36.20,s0,"",tune-simple-study-2-1-intracoord,"","",88,0.11_0.44_0.44,a919e38aac37c4e6da29e0acdfb80a73,02,simple,mp3/mix-simple-coordinates-0.11_0.44_0.44-simple.grainlength-0.50_1.00-iteration-02-simple.maxdist-30.mp3,0.50_1.00,30,0.11_0.44_0.44,7e339c6a35a76eb8c2b4c42b277260bb,02,simple,mp3/mix-simple-coordinates-0.11_0.44_0.44-simple.grainlength-1.00_2.00-iteration-02-simple.maxdist-5.mp3,1.00_2.00,5
283053890,5/27/2013 22:08:15,false,947395596,,5/27/2013 22:05:45,false,prodege,1.0,13260343,USA,TX,Laredo,65.116.31.66,s1,"",tune-simple-study-2-1-intracoord,"","",88,0.11_0.44_0.44,a919e38aac37c4e6da29e0acdfb80a73,02,simple,mp3/mix-simple-coordinates-0.11_0.44_0.44-simple.grainlength-0.50_1.00-iteration-02-simple.maxdist-30.mp3,0.50_1.00,30,0.11_0.44_0.44,7e339c6a35a76eb8c2b4c42b277260bb,02,simple,mp3/mix-simple-coordinates-0.11_0.44_0.44-simple.grainlength-1.00_2.00-iteration-02-simple.maxdist-5.mp3,1.00_2.00,5
283053890,5/27/2013 22:08:29,false,947395860,,5/27/2013 22:05:10,false,neodev,0.9286,17868108,CAN,ON,Woodbridge,174.112.145.193,same,"",tune-simple-study-2-1-intracoord,"","",88,0.11_0.44_0.44,a919e38aac37c4e6da29e0acdfb80a73,02,simple,mp3/mix-simple-coordinates-0.11_0.44_0.44-simple.grainlength-0.50_1.00-iteration-02-simple.maxdist-30.mp3,0.50_1.00,30,0.11_0.44_0.44,7e339c6a35a76eb8c2b4c42b277260bb,02,simple,mp3/mix-simple-coordinates-0.11_0.44_0.44-simple.grainlength-1.00_2.00-iteration-02-simple.maxdist-5.mp3,1.00_2.00,5
283053890,5/27/2013 22:09:12,false,947396546,,5/27/2013 22:07:30,false,prodege,1.0,18407355,USA,PA,Lancaster,108.55.93.41,s1,"",tune-simple-study-2-1-intracoord,"","",88,0.11_0.44_0.44,a919e38aac37c4e6da29e0acdfb80a73,02,simple,mp3/mix-simple-coordinates-0.11_0.44_0.44-simple.grainlength-0.50_1.00-iteration-02-simple.maxdist-30.mp3,0.50_1.00,30,0.11_0.44_0.44,7e339c6a35a76eb8c2b4c42b277260bb,02,simple,mp3/mix-simple-coordinates-0.11_0.44_0.44-simple.grainlength-1.00_2.00-iteration-02-simple.maxdist-5.mp3,1.00_2.00,5
283053891,5/27/2013 22:02:34,false,947390391,,5/27/2013 22:01:20,false,prodege,0.9167,18351163,USA,CA,Cypress,76.91.226.207,s0,"",tune-simple-study-2-1-intracoord,"","",89,0.11_0.44_0.44,635a18bff1e849103bbf30fc65803718,04,simple,mp3/mix-simple-coordinates-0.11_0.44_0.44-simple.grainlength-1.00_2.00-iteration-04-simple.maxdist-15.mp3,1.00_2.00,15,0.11_0.44_0.44,a919e38aac37c4e6da29e0acdfb80a73,02,simple,mp3/mix-simple-coordinates-0.11_0.44_0.44-simple.grainlength-0.50_1.00-iteration-02-simple.maxdist-30.mp3,0.50_1.00,30
283053891,5/27/2013 22:03:00,false,947390710,,5/27/2013 22:01:43,false,neodev,1.0,17895190,USA,WA,Seattle,205.175.97.99,s0,"",tune-simple-study-2-1-intracoord,"","",89,0.11_0.44_0.44,635a18bff1e849103bbf30fc65803718,04,simple,mp3/mix-simple-coordinates-0.11_0.44_0.44-simple.grainlength-1.00_2.00-iteration-04-simple.maxdist-15.mp3,1.00_2.00,15,0.11_0.44_0.44,a919e38aac37c4e6da29e0acdfb80a73,02,simple,mp3/mix-simple-coordinates-0.11_0.44_0.44-simple.grainlength-0.50_1.00-iteration-02-simple.maxdist-30.mp3,0.50_1.00,30
283053891,5/27/2013 22:03:13,false,947390844,,5/27/2013 22:01:42,false,prodege,1.0,17771804,GBR,"","",87.113.167.120,same,"",tune-simple-study-2-1-intracoord,"","",89,0.11_0.44_0.44,635a18bff1e849103bbf30fc65803718,04,simple,mp3/mix-simple-coordinates-0.11_0.44_0.44-simple.grainlength-1.00_2.00-iteration-04-simple.maxdist-15.mp3,1.00_2.00,15,0.11_0.44_0.44,a919e38aac37c4e6da29e0acdfb80a73,02,simple,mp3/mix-simple-coordinates-0.11_0.44_0.44-simple.grainlength-0.50_1.00-iteration-02-simple.maxdist-30.mp3,0.50_1.00,30
283053891,5/27/2013 22:03:21,false,947390967,,5/27/2013 22:02:19,false,amt,1.0,6116202,USA,IL,Bartlett,99.141.188.48,same,"",tune-simple-study-2-1-intracoord,"","",89,0.11_0.44_0.44,635a18bff1e849103bbf30fc65803718,04,simple,mp3/mix-simple-coordinates-0.11_0.44_0.44-simple.grainlength-1.00_2.00-iteration-04-simple.maxdist-15.mp3,1.00_2.00,15,0.11_0.44_0.44,a919e38aac37c4e6da29e0acdfb80a73,02,simple,mp3/mix-simple-coordinates-0.11_0.44_0.44-simple.grainlength-0.50_1.00-iteration-02-simple.maxdist-30.mp3,0.50_1.00,30
283053891,5/27/2013 22:03:40,false,947391251,,5/27/2013 22:02:42,false,prodege,1.0,4938404,USA,FL,Panama City Beach,24.96.23.99,same,"",tune-simple-study-2-1-intracoord,"","",89,0.11_0.44_0.44,635a18bff1e849103bbf30fc65803718,04,simple,mp3/mix-simple-coordinates-0.11_0.44_0.44-simple.grainlength-1.00_2.00-iteration-04-simple.maxdist-15.mp3,1.00_2.00,15,0.11_0.44_0.44,a919e38aac37c4e6da29e0acdfb80a73,02,simple,mp3/mix-simple-coordinates-0.11_0.44_0.44-simple.grainlength-0.50_1.00-iteration-02-simple.maxdist-30.mp3,0.50_1.00,30
283053892,5/27/2013 22:00:30,false,947388933,,5/27/2013 22:00:08,false,neodev,1.0,18246080,USA,CA,Milpitas,50.0.25.230,same,"",tune-simple-study-2-1-intracoord,"","",90,0.11_0.44_0.44,a919e38aac37c4e6da29e0acdfb80a73,02,simple,mp3/mix-simple-coordinates-0.11_0.44_0.44-simple.grainlength-0.50_1.00-iteration-02-simple.maxdist-30.mp3,0.50_1.00,30,0.11_0.44_0.44,d6f30e2acf4ff79d6295076e0770831c,02,simple,mp3/mix-simple-coordinates-0.11_0.44_0.44-simple.grainlength-2.00_4.00-iteration-02-simple.maxdist-30.mp3,2.00_4.00,30
283053892,5/27/2013 22:01:42,false,947389766,,5/27/2013 22:00:28,false,neodev,1.0,17722585,GBR,"","",81.132.29.190,s1,"",tune-simple-study-2-1-intracoord,"","",90,0.11_0.44_0.44,a919e38aac37c4e6da29e0acdfb80a73,02,simple,mp3/mix-simple-coordinates-0.11_0.44_0.44-simple.grainlength-0.50_1.00-iteration-02-simple.maxdist-30.mp3,0.50_1.00,30,0.11_0.44_0.44,d6f30e2acf4ff79d6295076e0770831c,02,simple,mp3/mix-simple-coordinates-0.11_0.44_0.44-simple.grainlength-2.00_4.00-iteration-02-simple.maxdist-30.mp3,2.00_4.00,30
283053892,5/27/2013 22:06:28,false,947394240,,5/27/2013 22:04:24,false,prodege,1.0,17513828,GBR,D9,Greenford,2.216.81.11,s1,"",tune-simple-study-2-1-intracoord,"","",90,0.11_0.44_0.44,a919e38aac37c4e6da29e0acdfb80a73,02,simple,mp3/mix-simple-coordinates-0.11_0.44_0.44-simple.grainlength-0.50_1.00-iteration-02-simple.maxdist-30.mp3,0.50_1.00,30,0.11_0.44_0.44,d6f30e2acf4ff79d6295076e0770831c,02,simple,mp3/mix-simple-coordinates-0.11_0.44_0.44-simple.grainlength-2.00_4.00-iteration-02-simple.maxdist-30.mp3,2.00_4.00,30
283053892,5/27/2013 22:08:18,false,947395625,,5/27/2013 22:06:44,false,prodege,1.0,5934739,USA,MI,Rose City,65.111.213.42,null,"",tune-simple-study-2-1-intracoord,"","",90,0.11_0.44_0.44,a919e38aac37c4e6da29e0acdfb80a73,02,simple,mp3/mix-simple-coordinates-0.11_0.44_0.44-simple.grainlength-0.50_1.00-iteration-02-simple.maxdist-30.mp3,0.50_1.00,30,0.11_0.44_0.44,d6f30e2acf4ff79d6295076e0770831c,02,simple,mp3/mix-simple-coordinates-0.11_0.44_0.44-simple.grainlength-2.00_4.00-iteration-02-simple.maxdist-30.mp3,2.00_4.00,30
283053892,5/27/2013 22:10:38,false,947397632,,5/27/2013 22:05:44,false,prodege,1.0,14263872,GBR,K3,Peterborough,94.195.12.56,s1,"",tune-simple-study-2-1-intracoord,"","",90,0.11_0.44_0.44,a919e38aac37c4e6da29e0acdfb80a73,02,simple,mp3/mix-simple-coordinates-0.11_0.44_0.44-simple.grainlength-0.50_1.00-iteration-02-simple.maxdist-30.mp3,0.50_1.00,30,0.11_0.44_0.44,d6f30e2acf4ff79d6295076e0770831c,02,simple,mp3/mix-simple-coordinates-0.11_0.44_0.44-simple.grainlength-2.00_4.00-iteration-02-simple.maxdist-30.mp3,2.00_4.00,30
283053893,5/27/2013 22:04:32,false,947392081,,5/27/2013 22:03:00,false,neodev,1.0,17722585,GBR,"","",81.132.29.190,s1,"",tune-simple-study-2-1-intracoord,"","",91,0.11_0.44_0.44,a919e38aac37c4e6da29e0acdfb80a73,02,simple,mp3/mix-simple-coordinates-0.11_0.44_0.44-simple.grainlength-0.50_1.00-iteration-02-simple.maxdist-30.mp3,0.50_1.00,30,0.11_0.44_0.44,ea132160f5a18244589d0fa8adab5af3,02,simple,mp3/mix-simple-coordinates-0.11_0.44_0.44-simple.grainlength-2.00_4.00-iteration-02-simple.maxdist-5.mp3,2.00_4.00,5
283053893,5/27/2013 22:04:52,false,947392538,,5/27/2013 22:03:19,false,prodege,1.0,17156454,GBR,N7,Godalming,86.145.150.154,s0,"",tune-simple-study-2-1-intracoord,"","",91,0.11_0.44_0.44,a919e38aac37c4e6da29e0acdfb80a73,02,simple,mp3/mix-simple-coordinates-0.11_0.44_0.44-simple.grainlength-0.50_1.00-iteration-02-simple.maxdist-30.mp3,0.50_1.00,30,0.11_0.44_0.44,ea132160f5a18244589d0fa8adab5af3,02,simple,mp3/mix-simple-coordinates-0.11_0.44_0.44-simple.grainlength-2.00_4.00-iteration-02-simple.maxdist-5.mp3,2.00_4.00,5
283053893,5/27/2013 22:05:29,false,947393293,,5/27/2013 22:04:26,false,instagc,0.9375,16301289,USA,CA,San Diego,108.197.32.200,s0,"",tune-simple-study-2-1-intracoord,"","",91,0.11_0.44_0.44,a919e38aac37c4e6da29e0acdfb80a73,02,simple,mp3/mix-simple-coordinates-0.11_0.44_0.44-simple.grainlength-0.50_1.00-iteration-02-simple.maxdist-30.mp3,0.50_1.00,30,0.11_0.44_0.44,ea132160f5a18244589d0fa8adab5af3,02,simple,mp3/mix-simple-coordinates-0.11_0.44_0.44-simple.grainlength-2.00_4.00-iteration-02-simple.maxdist-5.mp3,2.00_4.00,5
283053893,5/27/2013 22:06:28,false,947394245,,5/27/2013 22:05:16,false,zoombucks,1.0,8963487,GBR,"","",5.70.243.86,s1,"",tune-simple-study-2-1-intracoord,"","",91,0.11_0.44_0.44,a919e38aac37c4e6da29e0acdfb80a73,02,simple,mp3/mix-simple-coordinates-0.11_0.44_0.44-simple.grainlength-0.50_1.00-iteration-02-simple.maxdist-30.mp3,0.50_1.00,30,0.11_0.44_0.44,ea132160f5a18244589d0fa8adab5af3,02,simple,mp3/mix-simple-coordinates-0.11_0.44_0.44-simple.grainlength-2.00_4.00-iteration-02-simple.maxdist-5.mp3,2.00_4.00,5
283053893,5/27/2013 22:08:29,false,947395867,,5/27/2013 22:05:10,false,neodev,0.9286,17868108,CAN,ON,Woodbridge,174.112.145.193,same,"",tune-simple-study-2-1-intracoord,"","",91,0.11_0.44_0.44,a919e38aac37c4e6da29e0acdfb80a73,02,simple,mp3/mix-simple-coordinates-0.11_0.44_0.44-simple.grainlength-0.50_1.00-iteration-02-simple.maxdist-30.mp3,0.50_1.00,30,0.11_0.44_0.44,ea132160f5a18244589d0fa8adab5af3,02,simple,mp3/mix-simple-coordinates-0.11_0.44_0.44-simple.grainlength-2.00_4.00-iteration-02-simple.maxdist-5.mp3,2.00_4.00,5
283053894,5/27/2013 22:00:37,false,947389001,,5/27/2013 21:59:35,false,neodev,1.0,17895190,USA,WA,Seattle,205.175.97.99,s1,"",tune-simple-study-2-1-intracoord,"","",92,0.11_0.44_0.44,a919e38aac37c4e6da29e0acdfb80a73,02,simple,mp3/mix-simple-coordinates-0.11_0.44_0.44-simple.grainlength-0.50_1.00-iteration-02-simple.maxdist-30.mp3,0.50_1.00,30,0.11_0.44_0.44,bc76b087e8c87eedb8cfc3121c5fdd07,03,simple,mp3/mix-simple-coordinates-0.11_0.44_0.44-simple.grainlength-2.00_4.00-iteration-03-simple.maxdist-15.mp3,2.00_4.00,15
283053894,5/27/2013 22:01:21,false,947389445,,5/27/2013 21:59:03,false,vivatic,1.0,17864278,GBR,A7,Birmingham,92.19.59.108,same,"",tune-simple-study-2-1-intracoord,"","",92,0.11_0.44_0.44,a919e38aac37c4e6da29e0acdfb80a73,02,simple,mp3/mix-simple-coordinates-0.11_0.44_0.44-simple.grainlength-0.50_1.00-iteration-02-simple.maxdist-30.mp3,0.50_1.00,30,0.11_0.44_0.44,bc76b087e8c87eedb8cfc3121c5fdd07,03,simple,mp3/mix-simple-coordinates-0.11_0.44_0.44-simple.grainlength-2.00_4.00-iteration-03-simple.maxdist-15.mp3,2.00_4.00,15
283053894,5/27/2013 22:01:25,false,947389546,,5/27/2013 21:59:36,false,instagc,0.9375,16301289,USA,CA,San Diego,108.197.32.200,s1,"",tune-simple-study-2-1-intracoord,"","",92,0.11_0.44_0.44,a919e38aac37c4e6da29e0acdfb80a73,02,simple,mp3/mix-simple-coordinates-0.11_0.44_0.44-simple.grainlength-0.50_1.00-iteration-02-simple.maxdist-30.mp3,0.50_1.00,30,0.11_0.44_0.44,bc76b087e8c87eedb8cfc3121c5fdd07,03,simple,mp3/mix-simple-coordinates-0.11_0.44_0.44-simple.grainlength-2.00_4.00-iteration-03-simple.maxdist-15.mp3,2.00_4.00,15
